image_path,image_filename,page_number,cell_type,binary_label,description,full_text,source
/content/blood_cell_dataset/images/page_21_img_6_leukemia.jpg,page_21_img_6_leukemia.jpg,21,Blast Cells,leukemia,Immature leukemic blast cells,"21
Blasts are medium to large cells with high nuclear to cytoplasmic ratios. They
have prominent round or almost round nuclei containing fine-grained
chromatin and apparent nucleoli. They also have scant and basophilic
cytoplasm stained blue or dark blue.
Blast Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_21_img_8_leukemia.jpg,page_21_img_8_leukemia.jpg,21,Blast Cells,leukemia,Immature leukemic blast cells,"21
Blasts are medium to large cells with high nuclear to cytoplasmic ratios. They
have prominent round or almost round nuclei containing fine-grained
chromatin and apparent nucleoli. They also have scant and basophilic
cytoplasm stained blue or dark blue.
Blast Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_22_img_2_leukemia.jpg,page_22_img_2_leukemia.jpg,22,Blast Cells,leukemia,Immature leukemic blast cells,22,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_22_img_3_leukemia.jpg,page_22_img_3_leukemia.jpg,22,Blast Cells,leukemia,Immature leukemic blast cells,22,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_22_img_8_leukemia.jpg,page_22_img_8_leukemia.jpg,22,Blast Cells,leukemia,Immature leukemic blast cells,22,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_22_img_10_leukemia.jpg,page_22_img_10_leukemia.jpg,22,Blast Cells,leukemia,Immature leukemic blast cells,22,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_23_img_4_leukemia.jpg,page_23_img_4_leukemia.jpg,23,Promyelocytes,leukemia,Immature myeloid cells,"23
Promyelocytes are round or oval cells 12–25 um in diameter and larger than
myeloblasts. They have a large and slightly indented nucleus that usually
deviates to one side with a visible nucleolus, and the chromatin starts to
aggregate and is more coarse and clumped than myeloblasts. They have
abundant basophilic cytoplasm stained blue or dark blue and contain
violet-red or deep violet-red non-specific granules with variable numbers
and morphology and are unevenly distributed in the cytoplasm. A
paranuclear hof or cleared space may be present.
Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_23_img_5_leukemia.jpg,page_23_img_5_leukemia.jpg,23,Promyelocytes,leukemia,Immature myeloid cells,"23
Promyelocytes are round or oval cells 12–25 um in diameter and larger than
myeloblasts. They have a large and slightly indented nucleus that usually
deviates to one side with a visible nucleolus, and the chromatin starts to
aggregate and is more coarse and clumped than myeloblasts. They have
abundant basophilic cytoplasm stained blue or dark blue and contain
violet-red or deep violet-red non-specific granules with variable numbers
and morphology and are unevenly distributed in the cytoplasm. A
paranuclear hof or cleared space may be present.
Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_23_img_7_leukemia.jpg,page_23_img_7_leukemia.jpg,23,Promyelocytes,leukemia,Immature myeloid cells,"23
Promyelocytes are round or oval cells 12–25 um in diameter and larger than
myeloblasts. They have a large and slightly indented nucleus that usually
deviates to one side with a visible nucleolus, and the chromatin starts to
aggregate and is more coarse and clumped than myeloblasts. They have
abundant basophilic cytoplasm stained blue or dark blue and contain
violet-red or deep violet-red non-specific granules with variable numbers
and morphology and are unevenly distributed in the cytoplasm. A
paranuclear hof or cleared space may be present.
Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_23_img_8_leukemia.jpg,page_23_img_8_leukemia.jpg,23,Promyelocytes,leukemia,Immature myeloid cells,"23
Promyelocytes are round or oval cells 12–25 um in diameter and larger than
myeloblasts. They have a large and slightly indented nucleus that usually
deviates to one side with a visible nucleolus, and the chromatin starts to
aggregate and is more coarse and clumped than myeloblasts. They have
abundant basophilic cytoplasm stained blue or dark blue and contain
violet-red or deep violet-red non-specific granules with variable numbers
and morphology and are unevenly distributed in the cytoplasm. A
paranuclear hof or cleared space may be present.
Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_24_img_2_leukemia.jpg,page_24_img_2_leukemia.jpg,24,Promyelocytes,leukemia,Immature myeloid cells,24,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_24_img_3_leukemia.jpg,page_24_img_3_leukemia.jpg,24,Promyelocytes,leukemia,Immature myeloid cells,24,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_24_img_4_leukemia.jpg,page_24_img_4_leukemia.jpg,24,Promyelocytes,leukemia,Immature myeloid cells,24,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_24_img_5_leukemia.jpg,page_24_img_5_leukemia.jpg,24,Promyelocytes,leukemia,Immature myeloid cells,24,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_24_img_7_leukemia.jpg,page_24_img_7_leukemia.jpg,24,Promyelocytes,leukemia,Immature myeloid cells,24,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_24_img_8_leukemia.jpg,page_24_img_8_leukemia.jpg,24,Promyelocytes,leukemia,Immature myeloid cells,24,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_24_img_10_leukemia.jpg,page_24_img_10_leukemia.jpg,24,Promyelocytes,leukemia,Immature myeloid cells,24,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_25_img_3_leukemia.jpg,page_25_img_3_leukemia.jpg,25,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"25
Typical abnormal promyelocytes vary in size, with irregular nuclei (generally
kidney-shaped or bilobed), dense nuclear chromatin, occasional visible fuzzy
nucleoli, abundant cytoplasm, and long and thick Auer rods (i.e. ""faggot
cells"" since they resemble a bundle of sticks or a faggot). Based on the FAB
classification scheme as well as the characteristics of intracellular granules
and the nuclear shape, acute promyelocytic leukemia (APL; AML-M3) was
divided into three subtypes based on the characteristics of intracellular
granules and the nuclear shape: M3a (coarse granules), M3b (fine granules),
and M3v (micro or invisible granules and twisted or lobulated nuclei).
Abnormal Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_25_img_4_leukemia.jpg,page_25_img_4_leukemia.jpg,25,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"25
Typical abnormal promyelocytes vary in size, with irregular nuclei (generally
kidney-shaped or bilobed), dense nuclear chromatin, occasional visible fuzzy
nucleoli, abundant cytoplasm, and long and thick Auer rods (i.e. ""faggot
cells"" since they resemble a bundle of sticks or a faggot). Based on the FAB
classification scheme as well as the characteristics of intracellular granules
and the nuclear shape, acute promyelocytic leukemia (APL; AML-M3) was
divided into three subtypes based on the characteristics of intracellular
granules and the nuclear shape: M3a (coarse granules), M3b (fine granules),
and M3v (micro or invisible granules and twisted or lobulated nuclei).
Abnormal Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_25_img_5_leukemia.jpg,page_25_img_5_leukemia.jpg,25,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"25
Typical abnormal promyelocytes vary in size, with irregular nuclei (generally
kidney-shaped or bilobed), dense nuclear chromatin, occasional visible fuzzy
nucleoli, abundant cytoplasm, and long and thick Auer rods (i.e. ""faggot
cells"" since they resemble a bundle of sticks or a faggot). Based on the FAB
classification scheme as well as the characteristics of intracellular granules
and the nuclear shape, acute promyelocytic leukemia (APL; AML-M3) was
divided into three subtypes based on the characteristics of intracellular
granules and the nuclear shape: M3a (coarse granules), M3b (fine granules),
and M3v (micro or invisible granules and twisted or lobulated nuclei).
Abnormal Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_25_img_6_leukemia.jpg,page_25_img_6_leukemia.jpg,25,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"25
Typical abnormal promyelocytes vary in size, with irregular nuclei (generally
kidney-shaped or bilobed), dense nuclear chromatin, occasional visible fuzzy
nucleoli, abundant cytoplasm, and long and thick Auer rods (i.e. ""faggot
cells"" since they resemble a bundle of sticks or a faggot). Based on the FAB
classification scheme as well as the characteristics of intracellular granules
and the nuclear shape, acute promyelocytic leukemia (APL; AML-M3) was
divided into three subtypes based on the characteristics of intracellular
granules and the nuclear shape: M3a (coarse granules), M3b (fine granules),
and M3v (micro or invisible granules and twisted or lobulated nuclei).
Abnormal Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_25_img_7_leukemia.jpg,page_25_img_7_leukemia.jpg,25,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"25
Typical abnormal promyelocytes vary in size, with irregular nuclei (generally
kidney-shaped or bilobed), dense nuclear chromatin, occasional visible fuzzy
nucleoli, abundant cytoplasm, and long and thick Auer rods (i.e. ""faggot
cells"" since they resemble a bundle of sticks or a faggot). Based on the FAB
classification scheme as well as the characteristics of intracellular granules
and the nuclear shape, acute promyelocytic leukemia (APL; AML-M3) was
divided into three subtypes based on the characteristics of intracellular
granules and the nuclear shape: M3a (coarse granules), M3b (fine granules),
and M3v (micro or invisible granules and twisted or lobulated nuclei).
Abnormal Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_25_img_8_leukemia.jpg,page_25_img_8_leukemia.jpg,25,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"25
Typical abnormal promyelocytes vary in size, with irregular nuclei (generally
kidney-shaped or bilobed), dense nuclear chromatin, occasional visible fuzzy
nucleoli, abundant cytoplasm, and long and thick Auer rods (i.e. ""faggot
cells"" since they resemble a bundle of sticks or a faggot). Based on the FAB
classification scheme as well as the characteristics of intracellular granules
and the nuclear shape, acute promyelocytic leukemia (APL; AML-M3) was
divided into three subtypes based on the characteristics of intracellular
granules and the nuclear shape: M3a (coarse granules), M3b (fine granules),
and M3v (micro or invisible granules and twisted or lobulated nuclei).
Abnormal Promyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_26_img_2_leukemia.jpg,page_26_img_2_leukemia.jpg,26,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"26
APL is an acute myeloid leukemia with malignant proliferation of abnormal
promyelocytes and reproducible genetic abnormalities t(15;17)(q22;q12)
and PML-RARα with an aggressive clinical presentation. Any abnormal
promyelocytes found in the peripheral blood should be noted in the report
and notified to the clinician at the earliest time possible for the
consideration of APL possibility.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_26_img_3_leukemia.jpg,page_26_img_3_leukemia.jpg,26,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"26
APL is an acute myeloid leukemia with malignant proliferation of abnormal
promyelocytes and reproducible genetic abnormalities t(15;17)(q22;q12)
and PML-RARα with an aggressive clinical presentation. Any abnormal
promyelocytes found in the peripheral blood should be noted in the report
and notified to the clinician at the earliest time possible for the
consideration of APL possibility.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_26_img_4_leukemia.jpg,page_26_img_4_leukemia.jpg,26,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"26
APL is an acute myeloid leukemia with malignant proliferation of abnormal
promyelocytes and reproducible genetic abnormalities t(15;17)(q22;q12)
and PML-RARα with an aggressive clinical presentation. Any abnormal
promyelocytes found in the peripheral blood should be noted in the report
and notified to the clinician at the earliest time possible for the
consideration of APL possibility.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_26_img_5_leukemia.jpg,page_26_img_5_leukemia.jpg,26,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"26
APL is an acute myeloid leukemia with malignant proliferation of abnormal
promyelocytes and reproducible genetic abnormalities t(15;17)(q22;q12)
and PML-RARα with an aggressive clinical presentation. Any abnormal
promyelocytes found in the peripheral blood should be noted in the report
and notified to the clinician at the earliest time possible for the
consideration of APL possibility.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_26_img_7_leukemia.jpg,page_26_img_7_leukemia.jpg,26,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"26
APL is an acute myeloid leukemia with malignant proliferation of abnormal
promyelocytes and reproducible genetic abnormalities t(15;17)(q22;q12)
and PML-RARα with an aggressive clinical presentation. Any abnormal
promyelocytes found in the peripheral blood should be noted in the report
and notified to the clinician at the earliest time possible for the
consideration of APL possibility.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_26_img_9_leukemia.jpg,page_26_img_9_leukemia.jpg,26,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"26
APL is an acute myeloid leukemia with malignant proliferation of abnormal
promyelocytes and reproducible genetic abnormalities t(15;17)(q22;q12)
and PML-RARα with an aggressive clinical presentation. Any abnormal
promyelocytes found in the peripheral blood should be noted in the report
and notified to the clinician at the earliest time possible for the
consideration of APL possibility.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_26_img_10_leukemia.jpg,page_26_img_10_leukemia.jpg,26,Abnormal Promyelocytes,leukemia,APL cells with Auer rods,"26
APL is an acute myeloid leukemia with malignant proliferation of abnormal
promyelocytes and reproducible genetic abnormalities t(15;17)(q22;q12)
and PML-RARα with an aggressive clinical presentation. Any abnormal
promyelocytes found in the peripheral blood should be noted in the report
and notified to the clinician at the earliest time possible for the
consideration of APL possibility.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_27_img_3_leukemia.jpg,page_27_img_3_leukemia.jpg,27,Myelocytes,leukemia,Immature neutrophils in leukemia,"27
Neutrophilic myelocytes are round cells 10–20 μm in diameter, smaller than
promyelocytes. The nucleus is oval, semicircular, flattened or slightly
Indented on one side, and The indentation is usually less than 1/2 the
nucleus diameter when assuming it is round. The nucleus is normally
anucleolate and stained with concentrated clusters in the form of rods. The
cytoplasm is abundant and stained blue or light blue, and it is heavily filled
with fine and light red or violet-red granules.
Neutrophilic Myelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_27_img_4_leukemia.jpg,page_27_img_4_leukemia.jpg,27,Myelocytes,leukemia,Immature neutrophils in leukemia,"27
Neutrophilic myelocytes are round cells 10–20 μm in diameter, smaller than
promyelocytes. The nucleus is oval, semicircular, flattened or slightly
Indented on one side, and The indentation is usually less than 1/2 the
nucleus diameter when assuming it is round. The nucleus is normally
anucleolate and stained with concentrated clusters in the form of rods. The
cytoplasm is abundant and stained blue or light blue, and it is heavily filled
with fine and light red or violet-red granules.
Neutrophilic Myelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_27_img_5_leukemia.jpg,page_27_img_5_leukemia.jpg,27,Myelocytes,leukemia,Immature neutrophils in leukemia,"27
Neutrophilic myelocytes are round cells 10–20 μm in diameter, smaller than
promyelocytes. The nucleus is oval, semicircular, flattened or slightly
Indented on one side, and The indentation is usually less than 1/2 the
nucleus diameter when assuming it is round. The nucleus is normally
anucleolate and stained with concentrated clusters in the form of rods. The
cytoplasm is abundant and stained blue or light blue, and it is heavily filled
with fine and light red or violet-red granules.
Neutrophilic Myelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_27_img_6_leukemia.jpg,page_27_img_6_leukemia.jpg,27,Myelocytes,leukemia,Immature neutrophils in leukemia,"27
Neutrophilic myelocytes are round cells 10–20 μm in diameter, smaller than
promyelocytes. The nucleus is oval, semicircular, flattened or slightly
Indented on one side, and The indentation is usually less than 1/2 the
nucleus diameter when assuming it is round. The nucleus is normally
anucleolate and stained with concentrated clusters in the form of rods. The
cytoplasm is abundant and stained blue or light blue, and it is heavily filled
with fine and light red or violet-red granules.
Neutrophilic Myelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_27_img_7_leukemia.jpg,page_27_img_7_leukemia.jpg,27,Myelocytes,leukemia,Immature neutrophils in leukemia,"27
Neutrophilic myelocytes are round cells 10–20 μm in diameter, smaller than
promyelocytes. The nucleus is oval, semicircular, flattened or slightly
Indented on one side, and The indentation is usually less than 1/2 the
nucleus diameter when assuming it is round. The nucleus is normally
anucleolate and stained with concentrated clusters in the form of rods. The
cytoplasm is abundant and stained blue or light blue, and it is heavily filled
with fine and light red or violet-red granules.
Neutrophilic Myelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_27_img_8_leukemia.jpg,page_27_img_8_leukemia.jpg,27,Myelocytes,leukemia,Immature neutrophils in leukemia,"27
Neutrophilic myelocytes are round cells 10–20 μm in diameter, smaller than
promyelocytes. The nucleus is oval, semicircular, flattened or slightly
Indented on one side, and The indentation is usually less than 1/2 the
nucleus diameter when assuming it is round. The nucleus is normally
anucleolate and stained with concentrated clusters in the form of rods. The
cytoplasm is abundant and stained blue or light blue, and it is heavily filled
with fine and light red or violet-red granules.
Neutrophilic Myelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_28_img_9_leukemia.jpg,page_28_img_9_leukemia.jpg,28,Myelocytes,leukemia,Immature neutrophils in leukemia,"28
Neutrophilic myelocytes could present in peripheral blood under conditions
including AML, CLL, MDS, and severe infections.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_28_img_10_leukemia.jpg,page_28_img_10_leukemia.jpg,28,Myelocytes,leukemia,Immature neutrophils in leukemia,"28
Neutrophilic myelocytes could present in peripheral blood under conditions
including AML, CLL, MDS, and severe infections.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_29_img_3_leukemia.jpg,page_29_img_3_leukemia.jpg,29,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,"29
Neutrophilic metamyelocytes are round cells 10–16 μm in diameter. The
nucleus is significantly Indented and kidney-shaped, semilunar, or
horseshoe-shaped. The indentation is less than 1/2 the nucleus diameter
and 1/2 to 3/4 the diameter of the nucleus when assuming it is round.The
nucleus is often eccentric and anucleolate, with chromatin aggregation in
small clusters and visible parachromatin. The cytoplasm is abundant, light
blue and filled with neutral granules. Neutrophilic Metamyelocytes could
present in peripheral blood under pathological conditions including AML,
CLL, MDS, and severe infections.
Neutrophilic Metamyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_29_img_4_leukemia.jpg,page_29_img_4_leukemia.jpg,29,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,"29
Neutrophilic metamyelocytes are round cells 10–16 μm in diameter. The
nucleus is significantly Indented and kidney-shaped, semilunar, or
horseshoe-shaped. The indentation is less than 1/2 the nucleus diameter
and 1/2 to 3/4 the diameter of the nucleus when assuming it is round.The
nucleus is often eccentric and anucleolate, with chromatin aggregation in
small clusters and visible parachromatin. The cytoplasm is abundant, light
blue and filled with neutral granules. Neutrophilic Metamyelocytes could
present in peripheral blood under pathological conditions including AML,
CLL, MDS, and severe infections.
Neutrophilic Metamyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_29_img_5_leukemia.jpg,page_29_img_5_leukemia.jpg,29,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,"29
Neutrophilic metamyelocytes are round cells 10–16 μm in diameter. The
nucleus is significantly Indented and kidney-shaped, semilunar, or
horseshoe-shaped. The indentation is less than 1/2 the nucleus diameter
and 1/2 to 3/4 the diameter of the nucleus when assuming it is round.The
nucleus is often eccentric and anucleolate, with chromatin aggregation in
small clusters and visible parachromatin. The cytoplasm is abundant, light
blue and filled with neutral granules. Neutrophilic Metamyelocytes could
present in peripheral blood under pathological conditions including AML,
CLL, MDS, and severe infections.
Neutrophilic Metamyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_29_img_6_leukemia.jpg,page_29_img_6_leukemia.jpg,29,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,"29
Neutrophilic metamyelocytes are round cells 10–16 μm in diameter. The
nucleus is significantly Indented and kidney-shaped, semilunar, or
horseshoe-shaped. The indentation is less than 1/2 the nucleus diameter
and 1/2 to 3/4 the diameter of the nucleus when assuming it is round.The
nucleus is often eccentric and anucleolate, with chromatin aggregation in
small clusters and visible parachromatin. The cytoplasm is abundant, light
blue and filled with neutral granules. Neutrophilic Metamyelocytes could
present in peripheral blood under pathological conditions including AML,
CLL, MDS, and severe infections.
Neutrophilic Metamyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_29_img_7_leukemia.jpg,page_29_img_7_leukemia.jpg,29,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,"29
Neutrophilic metamyelocytes are round cells 10–16 μm in diameter. The
nucleus is significantly Indented and kidney-shaped, semilunar, or
horseshoe-shaped. The indentation is less than 1/2 the nucleus diameter
and 1/2 to 3/4 the diameter of the nucleus when assuming it is round.The
nucleus is often eccentric and anucleolate, with chromatin aggregation in
small clusters and visible parachromatin. The cytoplasm is abundant, light
blue and filled with neutral granules. Neutrophilic Metamyelocytes could
present in peripheral blood under pathological conditions including AML,
CLL, MDS, and severe infections.
Neutrophilic Metamyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_29_img_8_leukemia.jpg,page_29_img_8_leukemia.jpg,29,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,"29
Neutrophilic metamyelocytes are round cells 10–16 μm in diameter. The
nucleus is significantly Indented and kidney-shaped, semilunar, or
horseshoe-shaped. The indentation is less than 1/2 the nucleus diameter
and 1/2 to 3/4 the diameter of the nucleus when assuming it is round.The
nucleus is often eccentric and anucleolate, with chromatin aggregation in
small clusters and visible parachromatin. The cytoplasm is abundant, light
blue and filled with neutral granules. Neutrophilic Metamyelocytes could
present in peripheral blood under pathological conditions including AML,
CLL, MDS, and severe infections.
Neutrophilic Metamyelocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_30_img_5_leukemia.jpg,page_30_img_5_leukemia.jpg,30,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,30,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_30_img_6_leukemia.jpg,page_30_img_6_leukemia.jpg,30,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,30,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_30_img_8_leukemia.jpg,page_30_img_8_leukemia.jpg,30,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,30,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_30_img_9_leukemia.jpg,page_30_img_9_leukemia.jpg,30,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,30,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_30_img_10_leukemia.jpg,page_30_img_10_leukemia.jpg,30,Metamyelocytes,leukemia,Immature neutrophils with kidney nuclei,30,Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_31_img_4_healthy.jpg,page_31_img_4_healthy.jpg,31,Reactive Lymphocytes,healthy,Activated but benign lymphocytes,"31
Upon stimulation by viruses (e.g., adenovirus), protozoa (e.g., Toxoplasma
gondii), drug reactions, connective tissue diseases, and other stimuli,
lymphocytes may undergo proliferation and morphological changes such as
cell swelling, increased, cytoplasm, enhanced basophilia, and nuclear
blastogenesis. Such lymphocytes are referred to as ""reactive lymphocytes"".
They fall into three types depending on the morphological characteristics.
Type I (vacuolated) is also known as foam cell or plasma cell type, type II
(irregular) as monocytic type, and type III (naive) as immature cell type or
prolymphocyte type.
Reactive Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_31_img_5_healthy.jpg,page_31_img_5_healthy.jpg,31,Reactive Lymphocytes,healthy,Activated but benign lymphocytes,"31
Upon stimulation by viruses (e.g., adenovirus), protozoa (e.g., Toxoplasma
gondii), drug reactions, connective tissue diseases, and other stimuli,
lymphocytes may undergo proliferation and morphological changes such as
cell swelling, increased, cytoplasm, enhanced basophilia, and nuclear
blastogenesis. Such lymphocytes are referred to as ""reactive lymphocytes"".
They fall into three types depending on the morphological characteristics.
Type I (vacuolated) is also known as foam cell or plasma cell type, type II
(irregular) as monocytic type, and type III (naive) as immature cell type or
prolymphocyte type.
Reactive Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_31_img_7_healthy.jpg,page_31_img_7_healthy.jpg,31,Reactive Lymphocytes,healthy,Activated but benign lymphocytes,"31
Upon stimulation by viruses (e.g., adenovirus), protozoa (e.g., Toxoplasma
gondii), drug reactions, connective tissue diseases, and other stimuli,
lymphocytes may undergo proliferation and morphological changes such as
cell swelling, increased, cytoplasm, enhanced basophilia, and nuclear
blastogenesis. Such lymphocytes are referred to as ""reactive lymphocytes"".
They fall into three types depending on the morphological characteristics.
Type I (vacuolated) is also known as foam cell or plasma cell type, type II
(irregular) as monocytic type, and type III (naive) as immature cell type or
prolymphocyte type.
Reactive Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_31_img_8_healthy.jpg,page_31_img_8_healthy.jpg,31,Reactive Lymphocytes,healthy,Activated but benign lymphocytes,"31
Upon stimulation by viruses (e.g., adenovirus), protozoa (e.g., Toxoplasma
gondii), drug reactions, connective tissue diseases, and other stimuli,
lymphocytes may undergo proliferation and morphological changes such as
cell swelling, increased, cytoplasm, enhanced basophilia, and nuclear
blastogenesis. Such lymphocytes are referred to as ""reactive lymphocytes"".
They fall into three types depending on the morphological characteristics.
Type I (vacuolated) is also known as foam cell or plasma cell type, type II
(irregular) as monocytic type, and type III (naive) as immature cell type or
prolymphocyte type.
Reactive Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_32_img_2_healthy.jpg,page_32_img_2_healthy.jpg,32,Reactive Lymphocytes,healthy,Activated but benign lymphocytes,"32
The increase in reactive lymphocytes is typically seen in viral and allergic
diseases such as infectious mononucleosis, viral hepatitis, epidemic
hemorrhagic fever, and eczema.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_32_img_3_healthy.jpg,page_32_img_3_healthy.jpg,32,Reactive Lymphocytes,healthy,Activated but benign lymphocytes,"32
The increase in reactive lymphocytes is typically seen in viral and allergic
diseases such as infectious mononucleosis, viral hepatitis, epidemic
hemorrhagic fever, and eczema.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_32_img_4_healthy.jpg,page_32_img_4_healthy.jpg,32,Reactive Lymphocytes,healthy,Activated but benign lymphocytes,"32
The increase in reactive lymphocytes is typically seen in viral and allergic
diseases such as infectious mononucleosis, viral hepatitis, epidemic
hemorrhagic fever, and eczema.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_32_img_8_healthy.jpg,page_32_img_8_healthy.jpg,32,Reactive Lymphocytes,healthy,Activated but benign lymphocytes,"32
The increase in reactive lymphocytes is typically seen in viral and allergic
diseases such as infectious mononucleosis, viral hepatitis, epidemic
hemorrhagic fever, and eczema.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_32_img_10_healthy.jpg,page_32_img_10_healthy.jpg,32,Reactive Lymphocytes,healthy,Activated but benign lymphocytes,"32
The increase in reactive lymphocytes is typically seen in viral and allergic
diseases such as infectious mononucleosis, viral hepatitis, epidemic
hemorrhagic fever, and eczema.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_33_img_3_leukemia.jpg,page_33_img_3_leukemia.jpg,33,Abnormal Lymphocytes,leukemia,Malignant lymphocytes,"33
Abnormal lymphocytes, or atypical lymphocytes — suspected neoplastic
are often used to describe the lymphocytic changes due to suspected
malignant and monoclonal etiology. Abnormal lymphocytes are typically
seen in Malignancies such as leukemia and lymphoma. These cells tend to
exhibit a variable but highly homogeneous morphology in the blood of one
patient, making it difficult to distinguish them from reactive
lymphocytes.Any peripheral blood smear with suspected hairy cells,
lymphoma cells, or prolymphocytes for the first time can be reported as
abnormal lymphocytes, which is ultimately determined by flow cytometry
immunophenotyping.
Abnormal Lymphocytes
Sézary Cells
Sézary cells are mature peripheral lymphoma T cells cells. They are
anucleated, vary in size, and comprise coarse and dense chromatin. The cells
have polymorphic nuclei that are twisted, deformed or lobulated, or folded
like ""brain gyrus"", with scant cytoplasm in a blue or pale blue color.",Blood Cell Atlas PDF
